Epoch,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
648,461.20468794229015,254.71758170654255,163.37756073482615,228.0833008677778,262.87985936671095,230.43268883828316,279.19414277751457,229.75334724548776,238.488416928284,234.1927239476512
649,-93.38376739764101,239.63721867959163,229.517279267988,228.79827522311518,271.87985936671095,222.43268883828316,315.11203043107855,228.59106958531936,30.123488366461856,228.27041117811478
650,-121.52988237071116,170.3295281847487,229.517279267988,63.99771975709359,277.87985936671095,221.75334724548776,285.89085719230286,229.75334724548776,144.47727888945604,238.27041117811478
651,-318.0775579625273,262.11203043107855,229.517279267988,230.96055288328358,262.87985936671095,248.50680964523633,272.25863787976056,247.3328914631169,72.49526894715126,234.428791925151
652,-189.93042231100503,247.71758170654255,236.59106958531936,227.96984809836903,263.87985936671095,233.35889852095175,271.6083563398877,230.43268883828316,258.9368911323144,242.34420149544616
653,509.7345379200754,261.55530404637415,236.7047200679467,229.96055288328358,301.55530404637415,221.75334724548776,300.77330979654334,302.6135569286223,244.87629294320053,236.94975277091015
654,238.87838466604774,238.55530404637415,237.59106958531936,228.5265744830734,281.87985936671095,124.2487533858706,178.13302602548157,228.59106958531936,253.5622072456154,237.03434320061498
655,-867.3086660806138,246.71758170654255,229.517279267988,80.52676507571343,281.87985936671095,226.9738777879044,113.31956853700066,258.90092788015056,244.847232890278,268.34420149544616
656,-867.9040690188831,271.4749410194232,229.517279267988,220.96055288328358,271.87985936671095,221.75334724548776,-3.531992458298987,231.43268883828316,235.7047200679467,254.34420149544616
657,389.8284412684465,269.11203043107855,-1.8701754185864843,220.96055288328358,261.71758170654255,230.517279267988,279.84442431738745,229.75334724548776,244.5622072456154,237.27041117811478
658,469.017692786214,168.86002579360564,236.11893363031982,229.3840616607421,291.87985936671095,237.14779597002376,322.952141075946,229.75334724548776,252.12822884540523,236.11893363031982
659,140.03291801727897,256.71758170654255,284.94975277091015,220.96055288328358,273.87985936671095,221.75334724548776,310.3683914492557,268.6582871930313,254.5622072456154,243.8720655404466
660,-214.3983762976368,269.32313298200654,239.46455746409623,249.11917805251693,273.87985936671095,64.87229597611199,-165.68034609555014,229.75334724548776,244.847232890278,244.6359975629468
661,-14604.346953045306,255.71758170654255,236.911727992524,229.2415488384108,295.55530404637415,230.75334724548776,245.65998980353783,236.14779597002376,237.517279267988,228.03434320061498
662,87.79908938855823,255.39302638620578,229.517279267988,109.06007249645606,307.71758170654255,90.72114281539211,102.58153522179265,229.75334724548776,260.72058799265164,237.27041117811478
663,-8539.836255895785,246.71758170654255,236.82713756281916,220.96055288328358,262.87985936671095,240.43268883828316,206.62706880914573,236.14779597002376,235.7047200679467,237.03434320061498
664,344.8600847703372,255.87985936671095,229.517279267988,120.46830236889082,280.71758170654255,88.02836719901359,358.36527000888583,229.75334724548776,298.90437630167526,234.428791925151
665,487.13277558024146,260.71758170654255,184.25162294842505,229.96055288328358,262.87985936671095,57.89908543451671,5.000258535872547,230.75334724548776,235.2905065055736,243.428791925151
666,-3347.35242800333,246.71758170654255,251.2215862873552,227.79827522311518,274.87985936671095,221.75334724548776,69.89766927110804,229.75334724548776,235.7047200679467,236.3550016078196
667,312.2697433203773,102.01020611569791,229.517279267988,244.78747511074178,262.87985936671095,221.75334724548776,364.5837214029375,167.89497935929887,246.11893363031982,238.27041117811478
668,273.9137772251657,254.50647915561456,278.3841083697207,233.07010873956023,262.87985936671095,221.75334724548776,266.88052034595444,229.75334724548776,244.847232890278,238.11203043107855
669,480.5520610955517,249.71758170654255,243.428791925151,241.11917805251693,273.87985936671095,221.75334724548776,330.5871726721872,229.75334724548776,249.86310081498294,245.94975277091015
670,-2505.520798476068,240.11203043107855,237.27041117811478,234.847232890278,279.39302638620575,246.27041117811478,82.91798167136403,229.98941522298753,243.88286565282002,237.27041117811478
671,506.6785560669462,249.71758170654255,229.517279267988,220.96055288328358,268.23920353154523,231.517279267988,-140.48842762933373,229.75334724548776,276.55831033248325,237.27041117811478
672,-11719.948983454684,246.71758170654255,118.78624192617411,229.96055288328358,285.71758170654255,51.008389241639776,121.02910514981016,237.82713756281916,235.7047200679467,237.27041117811478
673,307.9688448903053,246.87985936671095,236.3550016078196,229.96055288328358,263.11203043107855,221.75334724548776,251.68028916406882,237.50647915561456,259.5871726721872,237.27041117811478
674,482.60672212324977,108.79436079938534,235.81817283735552,220.96055288328358,285.87985936671095,219.80230491265058,183.01502635928279,228.59106958531936,242.61116491277824,236.5622072456154
675,451.0666504533769,274.88915458179633,240.79840799951842,220.96055288328358,262.87985936671095,238.43268883828316,80.79825527953827,229.75334724548776,252.05443852807383,252.94975277091015
676,-1325.3984724075067,163.63783391773745,235.911727992524,238.3840616607421,271.87985936671095,238.75334724548776,211.03190452357433,253.90092788015056,237.517279267988,252.34420149544616
677,503.0191976835018,240.27430809124695,219.8379376751926,109.17604385853963,182.6797651516668,221.75334724548776,123.50804307426375,229.75334724548776,245.2905065055736,264.57637255981376
678,-19372.386681504344,266.87985936671095,230.43268883828316,63.953540689695444,273.87985936671095,221.75334724548776,212.0740056526924,234.30617671706,267.1042366048142,234.428791925151
679,-497.80389353061383,256.87985936671095,228.3550016078196,228.79827522311518,262.87985936671095,235.4684543772284,222.0740056526924,239.43268883828316,234.4039592749824,228.03434320061498
680,489.4186829282621,256.87985936671095,229.517279267988,234.3683265124404,300.50647915561456,221.0740056526924,187.68451381440343,228.59106958531936,244.87629294320053,237.27041117811478
681,469.0954625756353,267.87985936671095,229.517279267988,220.96055288328358,262.87985936671095,221.75334724548776,221.65979209031929,229.75334724548776,84.39956729161452,239.4289247015542
682,426.368228012884,257.87985936671095,229.517279267988,236.73378012086923,270.71758170654255,221.517279267988,221.0740056526924,229.98941522298753,253.05443852807383,237.27041117811478
683,509.4246796252442,256.87985936671095,243.34420149544616,221.19662086078336,263.11203043107855,238.2812112904882,96.74002248508577,234.96068565968682,235.7047200679467,234.8919631546869
684,-7009.590819792893,266.05143224196473,259.50647915561456,235.3153391557422,261.55530404637415,221.75334724548776,222.0740056526924,237.27041117811478,262.94975277091015,227.5622072456154
685,311.3862305419826,255.87985936671095,238.43268883828316,220.96055288328358,273.46564580433784,228.9804504975239,218.9804504975239,220.75334724548776,238.517279267988,253.7071120837909
686,-218.7681173686348,256.87985936671095,226.911727992524,220.96055288328358,262.87985936671095,129.24387294427345,221.65979209031929,239.66875681578296,263.030579063886,237.03434320061498
687,398.64554069006596,95.29348244087541,229.517279267988,220.96055288328358,270.71758170654255,221.75334724548776,222.0740056526924,229.75334724548776,313.879213161885,235.911727992524
688,439.1117070668019,95.1160355365854,159.38382777830896,220.96055288328358,297.2007621961127,221.75334724548776,222.0740056526924,229.75334724548776,244.4039592749824,237.27041117811478
689,491.24928369733874,184.74001955303765,270.3841083697207,238.03434320061498,262.87985936671095,117.1106556564203,220.65979209031929,227.82713756281916,228.0095105504464,237.27041117811478
690,435.2772248014646,253.1927239476512,229.517279267988,221.19662086078336,269.3126633592549,221.75334724548776,212.0740056526924,229.75334724548776,245.2905065055736,255.94975277091015
691,-20917.584319964793,262.11203043107855,235.2323863997286,108.2843540901728,272.55530404637415,235.81817283735552,93.9023114429381,226.911727992524,249.4222192155315,237.03434320061498
692,295.32313298200654,185.59475194210984,228.8379376751926,227.3550016078196,336.1941427775145,113.1046891177333,221.0740056526924,234.3683265124404,294.1530614955738,237.03434320061498
693,189.60742935064565,265.6372186795916,235.4039592749824,228.79827522311518,262.87985936671095,240.700625441596,239.75334724548776,229.75334724548776,199.00864519382782,235.1927239476512
694,-18276.45573982048,235.67473512464886,250.0593086271868,234.399929585447,264.87985936671095,240.6309764595939,222.0740056526924,229.75334724548776,76.98930814724952,237.03434320061498
695,-238.70324395619184,256.87985936671095,229.517279267988,220.96055288328358,262.87985936671095,221.75334724548776,219.39466405989697,235.4039592749824,229.75334724548776,242.34420149544616
696,476.34764640850403,253.71758170654255,234.9855183098554,233.55563453599592,262.87985936671095,233.4486895393913,95.89554616250805,229.75334724548776,236.82713756281916,237.79827522311518
697,473.8969779018481,248.71758170654255,236.82713756281916,230.63989447607898,262.87985936671095,230.43268883828316,164.04218355493475,240.1256858253211,229.517279267988,237.03434320061498
698,456.5891161964241,238.71758170654255,229.517279267988,220.96055288328358,271.2230051172185,230.19662086078336,222.0740056526924,253.94975277091015,229.75334724548776,226.2746385808687
699,-86.97032918527952,238.71758170654255,228.59106958531936,236.73378012086923,253.71758170654255,220.517279267988,222.0740056526924,229.75334724548776,229.75334724548776,237.27041117811478
700,528.4208240058927,284.23230033230396,229.517279267988,228.79827522311518,292.55530404637415,221.75334724548776,239.43268883828316,229.75334724548776,76.31832971838378,234.30617671706
701,96.79424927389732,280.86938974395923,85.20621149453058,220.96055288328358,262.87985936671095,221.75334724548776,237.03434320061498,236.14779597002376,229.75334724548776,233.58210485985572
702,561.044210131397,246.87985936671095,246.11203043107855,228.79827522311518,261.87985936671095,230.43268883828316,221.65979209031929,234.3683265124404,257.1928567240544,237.27041117811478
703,611.8722204418,246.71758170654255,243.90092788015056,236.7047200679467,348.55530404637415,230.43268883828316,222.0740056526924,226.2323863997286,237.75334724548776,228.03434320061498
704,242.4224239474736,238.71758170654255,246.11203043107855,230.63989447607898,277.11203043107855,232.6309764595939,222.44348895065656,226.2323863997286,229.75334724548776,227.79827522311518
705,484.30836466349393,247.55530404637415,226.911727992524,228.96984809836903,270.55530404637415,221.75334724548776,221.65979209031929,220.0740056526924,237.59106958531936,253.10813351794638
706,-643.1763099906971,254.55530404637415,229.75334724548776,228.2415488384108,280.87985936671095,218.9804504975239,222.0740056526924,162.35134548137603,237.75334724548776,237.27041117811478
707,524.8352686105005,238.71758170654255,159.48373668653244,229.3102713434107,290.6372186795916,221.75334724548776,222.0740056526924,238.59106958531936,236.82713756281916,228.03434320061498
708,546.7387876912717,256.11203043107855,229.517279267988,220.96055288328358,270.71758170654255,62.60127923163245,225.3748992220599,230.517279267988,236.59106958531936,237.94975277091015
709,240.74627483076006,259.9896596451847,229.517279267988,237.96984809836903,254.11203043107855,230.75334724548776,222.0740056526924,301.5359164071374,236.59106958531936,236.911727992524
710,-260.82197453018944,255.71758170654255,253.11203043107855,220.96055288328358,323.71758170654255,247.87596245357878,91.06491012933,236.82713756281916,288.67805203086834,237.71368479341038
711,504.568895058082,238.71758170654255,238.2812112904882,219.39466405989697,262.87985936671095,229.517279267988,221.75334724548776,229.517279267988,131.7228518563769,237.27041117811478
712,25.904543106238805,246.71758170654255,236.3550016078196,220.96055288328358,271.87985936671095,230.75334724548776,219.4237241128195,303.84962490612213,238.75334724548776,237.03434320061498
713,579.6728550435487,253.38386394752357,220.2812112904882,220.96055288328358,262.87985936671095,118.79832101426521,98.8872213384335,229.75334724548776,237.517279267988,244.10813351794638
714,-422.9050166530295,245.11203043107855,228.911727992524,230.19662086078336,143.38713070771672,231.59496649845153,227.1967536371866,229.75334724548776,302.3774889511226,261.1530614955738
715,272.0210114237766,238.71758170654255,229.517279267988,237.64002725248218,272.87985936671095,252.90092788015056,222.0740056526924,239.75334724548776,180.16448579671504,104.22198622788736
716,546.2053169972876,247.71758170654255,229.517279267988,220.96055288328358,279.94975277091015,238.75334724548776,92.18303689110792,236.59106958531936,243.90092788015056,228.27041117811478
717,-502.840808365421,262.71758170654255,106.17799990099422,114.24330365706774,262.87985936671095,159.26629184069395,222.0740056526924,229.75334724548776,243.2215862873552,228.27041117811478
718,328.1013172479037,265.71758170654255,229.517279267988,237.96984809836903,270.71758170654255,220.0740056526924,221.65979209031929,229.75334724548776,238.517279267988,247.12413421905453
719,457.8503473137142,251.39457799247236,220.517279267988,230.2415488384108,270.71758170654255,212.0740056526924,231.517279267988,229.98941522298753,236.82713756281916,237.79827522311518
720,452.1530408372784,248.15695840870598,237.59106958531936,221.63989447607898,262.87985936671095,221.75334724548776,213.00021533536096,235.3748992220599,229.75334724548776,236.3550016078196
721,-11.217262176749045,238.71758170654255,229.517279267988,220.96055288328358,280.71758170654255,238.19662086078336,236.59106958531936,249.11203043107855,123.12210848824424,234.80757043820063
722,-19868.060965431585,260.11203043107855,119.6887412171574,236.73378012086923,270.71758170654255,221.75334724548776,221.24557852794618,229.75334724548776,248.63613033935002,244.94975277091015
723,307.32313298200654,280.6648599026508,280.6347582184652,234.78911278443297,262.87985936671095,228.14779597002376,222.0740056526924,243.6648599026508,285.025669606327,234.0344759770182
724,-20589.877314737314,132.601316910824,111.19276973880122,220.96055288328358,291.34420149544616,220.0740056526924,228.8379376751926,-93.57626487606808,135.72123770943014,233.30617671706
725,531.4975828240194,297.44588096650074,229.517279267988,220.96055288328358,286.55530404637415,230.517279267988,226.9738777879044,229.75334724548776,317.99775394996635,227.79827522311518
726,59.148712563515005,238.43268883828316,238.75334724548776,230.2415488384108,264.71758170654255,221.75334724548776,212.0740056526924,235.911727992524,252.61116491277824,236.67566001502422
727,-568.5445887908619,239.27430809124695,245.82713756281916,237.5622072456154,269.94975277091015,245.50647915561456,152.33097335847458,265.66875681578296,134.17965811260342,249.1819238352778
728,-167.3558673033511,238.71758170654255,229.517279267988,230.96055288328358,261.55530404637415,221.75334724548776,211.65979209031929,273.09226559324145,220.0740056526924,238.27041117811478
729,299.6340989079373,261.11203043107855,229.517279267988,230.19662086078336,291.34420149544616,221.75334724548776,229.75334724548776,228.59106958531936,220.2812112904882,237.03434320061498
730,-144.83857342399995,257.71758170654255,228.59106958531936,220.96055288328358,270.87985936671095,223.35889852095175,95.10292951466641,229.75334724548776,221.517279267988,256.1015608083269
731,440.5705222577863,246.39302638620578,235.26144645265111,220.96055288328358,262.87985936671095,112.12814962486885,218.9804504975239,229.75334724548776,212.75334724548776,237.03434320061498
732,-82.55839835044543,238.71758170654255,229.98941522298753,219.8379376751926,262.87985936671095,225.81817283735552,258.1438990568916,153.65430329464596,237.7244849057838,228.71368479341038
733,531.1299917834417,244.19004815116386,229.517279267988,220.96055288328358,270.87985936671095,222.0740056526924,212.0740056526924,226.911727992524,230.19662086078336,233.7494503323556
734,483.7428770990085,238.71758170654255,229.517279267988,227.94078804544648,292.71758170654255,221.75334724548776,41.65361454182266,230.75334724548776,203.7622963945617,235.10813351794638
735,434.3170849667605,246.71758170654255,106.19709185329984,229.96055288328358,275.66875681578296,221.75334724548776,221.24557852794618,140.54756334111767,221.75334724548776,228.03434320061498
736,501.3015008226985,246.39302638620578,229.517279267988,234.7494503323556,261.87985936671095,218.9804504975239,219.39466405989697,236.59106958531936,169.68983586898662,228.27041117811478
737,-281.23137725117385,256.87985936671095,238.19662086078336,106.10949573551213,268.27430809124695,221.75334724548776,212.0740056526924,228.3550016078196,161.78216124882005,228.27041117811478
738,-1187.3089440153922,244.3591429431489,107.57306254808663,250.34218667820232,262.87985936671095,219.8379376751926,222.0740056526924,246.82713756281916,247.0212838488006,237.79827522311518
739,456.84767151722684,254.06320554031896,242.9855183098554,220.7244849057838,261.87985936671095,221.517279267988,221.65979209031929,256.59106958531936,226.67566001502422,251.1819238352778
740,-6191.380582325173,256.71758170654255,234.81817283735552,236.3153391557422,263.71758170654255,221.75334724548776,220.65979209031929,229.75334724548776,220.517279267988,234.428791925151
741,-612.2959296140237,259.94975277091015,243.428791925151,219.8801898563327,271.87985936671095,221.75334724548776,219.39466405989697,234.3683265124404,220.517279267988,237.27041117811478
742,-6.835962700560344,238.71758170654255,243.07010873956023,220.96055288328358,256.7154808218741,230.43268883828316,222.0740056526924,228.59106958531936,230.96055288328358,235.67566001502422
743,329.7508691622189,281.11203043107855,229.517279267988,234.96068565968682,295.71758170654255,221.75334724548776,220.65979209031929,228.3550016078196,220.517279267988,237.27041117811478
744,-65.5699061215688,238.71758170654255,237.50647915561456,111.36847302313669,271.71758170654255,237.50647915561456,220.2165184750237,228.59106958531936,227.1967536371866,234.428791925151
745,-262.89342329353383,230.87596245357878,229.517279267988,227.79827522311518,264.71758170654255,218.9804504975239,227.9738777879044,248.75334724548776,221.65979209031929,237.27041117811478
746,346.44270198956514,247.71758170654255,235.4684543772284,107.60253164481719,270.2307487260374,229.75334724548776,222.0740056526924,246.82713756281916,229.8669977281151,228.27041117811478
747,-369.8381068795688,240.55530404637415,244.59106958531936,221.43268883828316,295.71758170654255,227.4684543772284,222.0740056526924,229.517279267988,219.8379376751926,228.27041117811478
748,-642.5138047116399,238.71758170654255,236.82713756281916,220.96055288328358,174.71941539487852,221.75334724548776,229.8379376751926,234.9855183098554,229.7244849057838,249.46455746409623
749,-153.04012040650275,267.39457799247236,228.2812112904882,220.96055288328358,254.66875681578296,212.75334724548776,231.81996886581922,229.75334724548776,218.38809135027748,228.27041117811478
750,95.12622075283747,266.87985936671095,247.11893363031982,220.96055288328358,278.39302638620575,226.9738777879044,213.00021533536096,236.2323863997286,220.517279267988,236.94975277091015
751,-740.4220740924502,255.71758170654255,229.5595314491281,220.96055288328358,278.32313298200654,99.44549588931238,221.65979209031929,228.59106958531936,165.9742238515894,237.94975277091015
752,327.42179263400175,256.87985936671095,229.517279267988,220.96055288328358,279.71758170654255,221.75334724548776,105.36256956526609,229.75334724548776,220.517279267988,228.27041117811478
753,457.3416560449034,256.71758170654255,229.517279267988,228.71368479341038,270.11203043107855,221.75334724548776,212.0740056526924,225.3748992220599,220.517279267988,231.7693479465959
754,213.29282094996222,238.71758170654255,229.517279267988,243.6359975629468,297.83785160776796,221.75334724548776,222.0740056526924,228.3550016078196,220.517279267988,228.27041117811478
755,70.26836846340632,245.50647915561456,230.517279267988,220.96055288328358,270.71758170654255,229.75334724548776,231.0740056526924,248.19662086078336,220.2812112904882,237.3550016078196
756,-16685.70256136505,227.64327765188523,115.74178982707252,220.96055288328358,262.6372186795916,221.75334724548776,221.75334724548776,272.8589201212076,229.517279267988,236.5622072456154
757,-9325.998096659345,267.46564580433784,229.517279267988,249.10423660481422,262.87985936671095,232.43268883828316,222.0740056526924,236.67566001502422,220.2812112904882,238.27041117811478
758,458.2114772904664,247.71758170654255,227.11893363031982,229.96055288328358,270.87985936671095,221.75334724548776,211.65979209031929,239.75334724548776,220.2812112904882,264.55530404637415
759,112.84765601390023,241.11203043107855,229.517279267988,220.96055288328358,261.71758170654255,221.75334724548776,222.0740056526924,229.517279267988,220.517279267988,242.55563453599592
760,-16591.216341287545,245.03434320061498,228.59106958531936,220.96055288328358,272.87985936671095,45.396796077154335,218.7575746482417,234.4486895393913,233.5912023617226,249.700625441596
761,-717.2693523720948,237.71758170654255,229.517279267988,227.11893363031982,270.4749410194232,240.08757497951032,222.0740056526924,242.9855183098554,240.5846296521031,237.71368479341038
762,-270.760672801513,238.71758170654255,230.517279267988,230.3102713434107,295.86009452887384,230.2812112904882,224.78254007481348,131.51771779004338,220.517279267988,240.1438990568916
763,-305.7222061728949,238.71758170654255,230.19662086078336,74.4919677754047,270.87985936671095,221.75334724548776,227.9738777879044,243.6648599026508,220.517279267988,227.79827522311518
764,511.96611409788125,246.94975277091015,237.50647915561456,220.96055288328358,262.87985936671095,220.517279267988,234.2365277350579,-334.95712922508733,233.07010873956023,229.4237241128195
765,-17818.897497368394,238.71758170654255,220.517279267988,252.20201916273663,272.46564580433784,221.75334724548776,235.911727992524,229.75334724548776,230.517279267988,228.27041117811478
766,413.9284985703007,247.55530404637415,246.11203043107855,237.55563453599592,261.87985936671095,221.75334724548776,64.00545965990807,129.906610507325,221.517279267988,228.27041117811478
767,-226.96273890297027,239.27430809124695,229.517279267988,220.96055288328358,262.87985936671095,221.75334724548776,222.67955692815636,236.7047200679467,247.4776168159106,249.79840799951842
768,325.40798630276737,151.67834509170967,241.9474074640446,227.11893363031982,271.87985936671095,212.0740056526924,52.33454289324956,227.94078804544648,220.517279267988,237.03434320061498
769,-1283.079864938715,246.71758170654255,229.517279267988,232.39335687582752,313.11203043107855,218.9804504975239,217.9738777879044,234.3683265124404,220.517279267988,228.27041117811478
770,534.3805761856822,238.39302638620578,229.517279267988,220.7244849057838,262.87985936671095,221.75334724548776,219.39466405989697,248.56234002201862,240.88043427852983,236.11893363031982
771,-269.45504503921444,238.39302638620578,55.48482792862188,220.96055288328358,262.87985936671095,108.20399104107364,222.0740056526924,221.10306570561488,162.82888608012007,228.27041117811478
772,-852.9139888659963,238.71758170654255,228.3550016078196,226.64002725248218,303.39302638620575,221.75334724548776,227.9738777879044,171.23221745411075,230.96055288328358,228.27041117811478
773,371.7497258461508,238.71758170654255,244.4039592749824,224.51493396112238,270.27430809124695,221.75334724548776,212.0740056526924,220.75334724548776,226.67566001502422,228.27041117811478
774,-30.1556925591957,247.71758170654255,229.517279267988,220.96055288328358,262.87985936671095,230.517279267988,221.65979209031929,235.2323863997286,217.9738777879044,228.03434320061498
775,367.814822601704,246.94975277091015,229.517279267988,220.96055288328358,263.7136847934104,228.99811445069253,220.65979209031929,56.817731812399074,238.5689594406167,246.10813351794638
776,482.52284048258554,238.71758170654255,109.6832316501636,228.94078804544648,324.11203043107855,238.87596245357878,222.0740056526924,236.26144645265111,220.517279267988,228.27041117811478
777,-658.8796475398169,238.71758170654255,22.749721642164957,234.8720655404466,262.87985936671095,251.90092788015056,229.4237241128195,255.82713756281916,220.517279267988,236.5622072456154
778,493.62631639937007,246.11203043107855,273.62464817217153,220.7244849057838,271.87985936671095,49.7619333603885,27.326446621339812,230.43268883828316,219.8669977281151,228.27041117811478
779,475.9026496232619,246.71758170654255,233.4486895393913,220.96055288328358,262.71758170654255,221.75334724548776,222.0740056526924,238.75334724548776,220.517279267988,228.27041117811478
780,315.7720439061329,271.27430809124695,219.8379376751926,248.88311007501716,262.87985936671095,97.16503799411802,97.7547159875025,228.0542408148553,234.96068565968682,236.79827522311518
781,-29.61553843319234,245.4776168159106,229.517279267988,229.79827522311518,262.87985936671095,227.6109671995597,222.0740056526924,222.0740056526924,71.3649033955947,243.8720655404466
782,-6753.865584507408,258.71758170654255,175.57157424440442,220.96055288328358,287.55530404637415,236.14779597002376,228.5662369351508,256.50647915561456,220.517279267988,228.27041117811478
783,-711.9729977656862,245.9208904312062,247.27041117811478,220.7244849057838,271.87985936671095,225.78911278443297,212.0740056526924,238.75334724548776,237.3550016078196,262.6651043248479
784,-1810.0730625353135,91.62060185915061,226.911727992524,230.87596245357878,254.66875681578296,218.9804504975239,44.739211145269365,238.75334724548776,220.517279267988,121.08791584111162
785,-576.4294388952333,246.55530404637415,229.517279267988,220.96055288328358,264.87985936671095,230.43268883828316,227.4975144301509,248.75334724548776,220.517279267988,236.79827522311518
786,458.04391517940974,238.71758170654255,229.517279267988,220.7244849057838,264.27430809124695,297.19451997611486,222.67955692815636,237.82713756281916,219.8379376751926,228.27041117811478
787,-1444.2538338523216,253.94975277091015,227.3550016078196,220.2812112904882,262.87985936671095,232.5912023617226,40.24659234652148,229.75334724548776,235.7047200679467,243.10813351794638
788,-2265.9537930914394,238.11203043107855,229.517279267988,239.7627752369764,279.32313298200654,221.75334724548776,222.0740056526924,280.66875681578296,221.517279267988,220.517279267988
789,443.80289454383944,238.71758170654255,235.4039592749824,219.8801898563327,163.41019700143653,236.82713756281916,227.9738777879044,238.75334724548776,223.6840287531074,235.94975277091015
790,-1694.9698735683269,238.55530404637415,228.3550016078196,229.96055288328358,254.27430809124695,221.517279267988,225.78911278443297,238.75334724548776,236.67566001502422,237.94975277091015
791,432.18147534367046,257.87985936671095,227.911727992524,220.96055288328358,270.87985936671095,221.75334724548776,88.37962186836648,136.29765049150342,226.2746385808687,234.428791925151
792,353.61985937404853,237.71368479341038,229.517279267988,228.3840616607421,210.80356786819436,221.0740056526924,156.8828876507285,229.75334724548776,220.2812112904882,237.79827522311518
793,338.90221902253654,239.11203043107855,236.26144645265111,225.81817283735552,262.87985936671095,221.75334724548776,227.911727992524,229.75334724548776,224.3683265124404,234.6648599026508
794,445.8462526873635,126.60010387188277,245.911727992524,227.5622072456154,278.71758170654255,226.2323863997286,239.43268883828316,228.82713756281916,219.8379376751926,221.19662086078336
795,370.9429338629219,238.71758170654255,243.90092788015056,220.96055288328358,278.71758170654255,103.06238533708265,219.2008482635373,229.75334724548776,220.517279267988,244.94975277091015
796,410.5978832086692,246.50647915561456,241.6268351242646,237.11893363031982,241.4442866725671,230.43268883828316,228.4975144301509,249.66875681578296,219.8379376751926,259.34420149544616
797,56.969309816351824,256.71758170654255,249.9896596451847,237.94975277091015,285.71758170654255,218.9804504975239,238.19662086078336,228.59106958531936,220.517279267988,235.94975277091015
798,-355.2819244011473,238.71758170654255,245.4039592749824,237.5622072456154,272.87985936671095,221.75334724548776,11.66211816525049,238.75334724548776,243.1927239476512,228.27041117811478
799,-305.33514636221577,262.71758170654255,237.27041117811478,226.67566001502422,261.87985936671095,244.59106958531936,229.75334724548776,228.14779597002376,221.2165184750237,228.27041117811478
800,106.47580800833657,248.71758170654255,229.517279267988,220.96055288328358,286.32313298200654,229.75334724548776,228.0542408148553,259.1834754415444,230.10753753056593,262.6651043248479
801,-4221.262759474406,78.30743967260383,229.517279267988,220.96055288328358,277.11203043107855,221.75334724548776,246.27041117811478,330.72720741124965,229.39466405989697,237.03434320061498
802,426.0345841143453,238.71758170654255,229.517279267988,220.96055288328358,261.87985936671095,220.517279267988,239.43268883828316,239.75334724548776,220.517279267988,228.27041117811478
803,446.52182603414667,238.71758170654255,235.911727992524,228.2415488384108,262.87985936671095,230.87596245357878,254.11203043107855,228.59106958531936,221.517279267988,260.25604464223096
804,-225.12852738739946,238.71758170654255,220.517279267988,99.15487871201407,272.87985936671095,219.8379376751926,229.75334724548776,271.90092788015056,237.11893363031982,241.26651426498262
805,280.87985936671095,247.70476677692528,245.27041117811478,229.79827522311518,254.87985936671095,235.7378098104046,228.59106958531936,228.14779597002376,230.19662086078336,237.79827522311518
806,-3247.893272674195,247.71758170654255,229.517279267988,226.67566001502422,262.87985936671095,221.75334724548776,221.75334724548776,228.0542408148553,232.475271509045,236.79827522311518
807,515.0677935689357,238.47494101942326,230.517279267988,220.96055288328358,271.71758170654255,228.5662369351508,256.50647915561456,229.75334724548776,220.2812112904882,238.03434320061498
808,282.6169434987472,238.71758170654255,229.517279267988,220.96055288328358,262.87985936671095,230.2812112904882,261.50647915561456,259.37996703439137,233.21262156189152,244.10813351794638
809,422.67046241102895,246.55530404637415,229.517279267988,220.96055288328358,275.71758170654255,221.98941522298753,237.59106958531936,228.14779597002376,230.2812112904882,229.27041117811478
810,473.58599124758723,221.5673150252871,252.34420149544616,220.96055288328358,261.87985936671095,221.0740056526924,234.0054159240957,230.0740056526924,228.9804504975239,242.65589517718712
811,297.11659477159316,252.50647915561456,229.75334724548776,232.18356150896898,262.87985936671095,227.9738777879044,228.59106958531936,263.90092788015056,228.85150700201052,227.3550016078196
812,-11469.544877204764,237.1585100149726,236.59106958531936,226.7047200679467,272.87985936671095,221.75334724548776,229.75334724548776,192.4786696082308,232.12320774205233,228.27041117811478
813,422.585586438111,244.82713756281916,229.517279267988,154.48049675832044,280.71758170654255,220.517279267988,254.7363049131166,266.06320554031896,233.7494503323556,238.03434320061498
814,-9538.442617622395,238.71758170654255,237.11893363031982,59.570339908167455,278.39302638620575,238.43268883828316,229.75334724548776,228.0542408148553,239.7244849057838,235.67566001502422
815,388.14756129110117,238.71758170654255,228.3550016078196,230.96055288328358,270.87985936671095,221.75334724548776,238.43268883828316,230.75334724548776,233.4777495923138,245.55530404637415
816,-5649.985418476532,246.39302638620578,243.58210485985572,228.005480860911,272.095074166132,219.39466405989697,233.96068565968682,229.75334724548776,221.517279267988,226.67566001502422
817,334.4962051723867,247.06320554031896,229.517279267988,228.96984809836903,279.6372186795916,221.75334724548776,234.30617671706,239.75334724548776,220.2812112904882,245.3153391557422
818,524.2172332335431,260.27430809124695,246.82713756281916,239.40382649857918,303.2307487260374,236.82713756281916,235.2323863997286,240.43268883828316,219.8379376751926,237.27041117811478
